,None,Lives_In,Exhibits,micro avg,macro avg,weighted avg,samples avg
precision,0.8335051546391753,0.5614035087719298,0.0,0.7986516853932585,0.4649695544703684,0.7294696671613491,0.7340645695364238
recall,0.8933701657458564,0.35398230088495575,0.0,0.7355132450331126,0.415784155543604,0.7355132450331126,0.7355132450331126
f1-score,0.8624,0.4341926729986431,0.0,0.7657832363714716,0.4321975576662144,0.7273175033921303,0.7345474613686535
support,1810.0,452.0,154.0,2416.0,2416.0,2416.0,2416.0
