,None,Lives_In,Exhibits,micro avg,macro avg,weighted avg,samples avg
precision,0.7544453852667231,0.55,0.0,0.7527287993282955,0.43481512842224107,0.667963667409495,0.7433665008291874
recall,0.9867109634551495,0.024336283185840708,0.0,0.7433665008291874,0.3370157488803301,0.7433665008291874,0.7433665008291874
f1-score,0.8550863723608446,0.046610169491525424,0.0,0.7480183562786817,0.30056551395079,0.6489858147155285,0.7433665008291874
support,1806.0,452.0,154.0,2412.0,2412.0,2412.0,2412.0
