,None,Lives_In,Exhibits,micro avg,macro avg,weighted avg,samples avg
precision,0.7701904136572554,0.2343558282208589,0.1282051282051282,0.5687086092715232,0.3775837900277475,0.6290803736999204,0.47634808991863187
recall,0.6477084483710657,0.4225663716814159,0.06493506493506493,0.5684733140256516,0.37840329499584885,0.5684733140256516,0.5684733140256516
f1-score,0.7036592681463707,0.30149960536700865,0.08620689655172413,0.5685909373060212,0.3637885900217012,0.5891107233379937,0.5066887325886084
support,1811.0,452.0,154.0,2417.0,2417.0,2417.0,2417.0
