,None,Lives_In,Exhibits,micro avg,macro avg,weighted avg,samples avg
precision,0.7985372340425532,0.0,0.0,0.7985372340425532,0.2661790780141844,0.6377151789312913,0.7982718511133267
recall,0.9995838535164377,0.0,0.0,0.7982718511133267,0.3331946178388126,0.7982718511133267,0.7982718511133267
f1-score,0.8878211051561634,0.0,0.0,0.7984045205251786,0.2959403683853878,0.7090176522732671,0.7982718511133267
support,2403.0,452.0,154.0,3009.0,3009.0,3009.0,3009.0
