,None,Lives_In,Exhibits,micro avg,macro avg,weighted avg,samples avg
precision,0.797045101088647,0.6494464944649446,0.85,0.7723525681674065,0.7654971985178639,0.7647453130238014,0.6712630998345284
recall,0.8492129246064622,0.3893805309734513,0.11038961038961038,0.6718146718146718,0.44966102198984137,0.6718146718146718,0.6718146718146718
f1-score,0.8223024468511834,0.48686030428769017,0.1954022988505747,0.7185840707964601,0.5015216833298161,0.6854229811971333,0.6714469571612429
support,1207.0,452.0,154.0,1813.0,1813.0,1813.0,1813.0
