,None,Lives_In,Exhibits,micro avg,macro avg,weighted avg,samples avg
precision,0.7206537890044576,0.7392638036809815,0.7076923076923077,0.7255639097744361,0.722536633459249,0.7259603717271357,0.6323407775020679
recall,0.8043117744610282,0.5331858407079646,0.2987012987012987,0.6385442514474773,0.5453996379567638,0.6385442514474773,0.6385442514474773
f1-score,0.7601880877742947,0.6195372750642674,0.4200913242009132,0.6792784865816102,0.5999388956798251,0.6642831506897346,0.6344086021505376
support,603.0,452.0,154.0,1209.0,1209.0,1209.0,1209.0
