,None,Lives_In,Exhibits,micro avg,macro avg,weighted avg,samples avg
precision,0.7418831168831169,0.6913265306122449,0.7068965517241379,0.7213883677298312,0.7133687330731666,0.7185446804955823,0.628099173553719
recall,0.7566225165562914,0.5995575221238938,0.2662337662337662,0.6355371900826446,0.5408046016379838,0.6355371900826446,0.6355371900826446
f1-score,0.7491803278688526,0.6421800947867298,0.38679245283018865,0.6757469244288226,0.5927176251619236,0.6630878996795354,0.6305785123966943
support,604.0,452.0,154.0,1210.0,1210.0,1210.0,1210.0
