,None,Lives_In,Exhibits,micro avg,macro avg,weighted avg,samples avg
precision,0.6847090663058186,0.8156028368794326,0.0,0.7056818181818182,0.500103967728417,0.6464601308415024,0.5132231404958678
recall,0.8377483443708609,0.25442477876106195,0.0,0.5132231404958678,0.3640577077106409,0.5132231404958678,0.5132231404958678
f1-score,0.753536857781087,0.387858347386172,0.0,0.5942583732057417,0.3804650683890863,0.521031599271344,0.5132231404958678
support,604.0,452.0,154.0,1210.0,1210.0,1210.0,1210.0
