,None,Lives_In,Exhibits,micro avg,macro avg,weighted avg,samples avg
precision,0.64453125,0.6917293233082706,0.0,0.6514983351831298,0.4454201911027569,0.5801310158143291,0.48305785123966943
recall,0.8195364238410596,0.20353982300884957,0.0,0.48512396694214877,0.3410254156166364,0.48512396694214877,0.48512396694214877
f1-score,0.7215743440233237,0.3145299145299146,0.0,0.5561345333964945,0.3453680861844128,0.4776846488905858,0.48374655647382914
support,604.0,452.0,154.0,1210.0,1210.0,1210.0,1210.0
