,None,Lives_In,Exhibits,micro avg,macro avg,weighted avg,samples avg
precision,0.7571004662992794,0.5882352941176471,0.0,0.7558922558922558,0.44844525347230885,0.6771168304633811,0.7446102819237148
recall,0.9889258028792912,0.022123893805309734,0.0,0.7446102819237148,0.33701656556153364,0.7446102819237148,0.7446102819237148
f1-score,0.8576230492196879,0.04264392324093816,0.0,0.7502088554720134,0.3000889908202087,0.6501419072121313,0.7446102819237148
support,1806.0,452.0,154.0,2412.0,2412.0,2412.0,2412.0
