,None,Lives_In,Exhibits,micro avg,macro avg,weighted avg,samples avg
precision,0.5274151436031331,0.40049751243781095,0.05263157894736842,0.44349939246658565,0.32684807832943746,0.4195775913356014,0.28801652892561985
recall,0.3344370860927152,0.3561946902654867,0.012987012987012988,0.30165289256198347,0.23453959644840497,0.30165289256198347,0.30165289256198347
f1-score,0.40932117527862205,0.37704918032786894,0.020833333333333336,0.35907525823905556,0.26906789631327477,0.3478219443882792,0.29256198347107437
support,604.0,452.0,154.0,1210.0,1210.0,1210.0,1210.0
