,None,Lives_In,Exhibits,micro avg,macro avg,weighted avg,samples avg
precision,0.8010770784247728,0.75,0.0,0.8010084033613445,0.5170256928082576,0.7523731510801063,0.7924842035251081
recall,0.9912536443148688,0.00663716814159292,0.0,0.7924842035251081,0.3326302708188206,0.7924842035251081,0.7924842035251081
f1-score,0.8860759493670886,0.013157894736842106,0.0,0.7967235038448679,0.29974461470131025,0.7094831136852119,0.7924842035251081
support,2401.0,452.0,154.0,3007.0,3007.0,3007.0,3007.0
