,None,Lives_In,Exhibits,micro avg,macro avg,weighted avg,samples avg
precision,0.7598797250859106,0.35294117647058826,0.0,0.7569296375266524,0.370940300518833,0.6347933985533437,0.7373233582709892
recall,0.9827777777777778,0.01327433628318584,0.0,0.7377389858686617,0.33201737135365456,0.7377389858686617,0.7377389858686617
f1-score,0.8570736434108527,0.025586353944562896,0.0,0.7472111134498001,0.29421999911847185,0.6460089734507387,0.7374619008035467
support,1800.0,452.0,154.0,2406.0,2406.0,2406.0,2406.0
