,None,Lives_In,Exhibits,micro avg,macro avg,weighted avg,samples avg
precision,0.81685900652283,0.5471698113207547,0.0,0.7848605577689243,0.4546762726145282,0.7139525656271699,0.7316161196510179
recall,0.9039422543031649,0.32079646017699115,0.0,0.7366015787287079,0.408246238160052,0.7366015787287079,0.7366015787287079
f1-score,0.8581971534001055,0.40446304044630405,0.0,0.7599657093870552,0.4208867312821365,0.7180849055069877,0.7332779393435812
support,1801.0,452.0,154.0,2407.0,2407.0,2407.0,2407.0
